inventory_key,inventory_scope,recipe_id,title,category,source,source_url,source_license,content_origin,difficulty,servings,prep_time,cook_time,total_time,ingredient_count,step_count,beginner_review_status,actual_cooking_test_status,image_rights_status,publish_status,last_reviewed_at,reviewer,source_record_status,source_type_original,source_type_app_projection,attribution,current_public_exposure
live_supabase:f2464005-bbb0-4a07-a93a-4af78da8b2c3,live_supabase,f2464005-bbb0-4a07-a93a-4af78da8b2c3,니고랭,일품,mfds:1010,,,public_api,,,,,,14,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:3e27cbe8-8714-4d69-a378-4481d53fca75,live_supabase,3e27cbe8-8714-4d69-a378-4481d53fca75,돼지갈비 볶음,반찬,mfds:1012,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:881de46f-6e52-4833-949f-378a32d8e3ec,live_supabase,881de46f-6e52-4833-949f-378a32d8e3ec,미니 그라탕,일품,mfds:1013,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:dba22136-cb09-4e94-9b0a-50972fa1ddcf,live_supabase,dba22136-cb09-4e94-9b0a-50972fa1ddcf,밀라노 스타일 포크 커틀렛,반찬,mfds:1014,,,public_api,,,,,,12,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:ecb15ff1-fa3b-4e76-92f7-a735e03100fd,live_supabase,ecb15ff1-fa3b-4e76-92f7-a735e03100fd,삼색 꽃 화전,반찬,mfds:2995,,,public_api,,,,,,7,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:67cfa49a-5d4c-4294-8815-0b988d8f09ad,live_supabase,67cfa49a-5d4c-4294-8815-0b988d8f09ad,알록달록연근튀김,반찬,mfds:3085,,,public_api,,,,,,9,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:411fd09b-aa25-4e8d-9f8d-f25e1e87c30c,live_supabase,411fd09b-aa25-4e8d-9f8d-f25e1e87c30c,잎채소튀김,반찬,mfds:3087,,,public_api,,,,,,7,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:392d2750-fdaa-44f8-9e93-2acdb5b954f9,live_supabase,392d2750-fdaa-44f8-9e93-2acdb5b954f9,포항초사과샐러드,반찬,mfds:3179,,,public_api,,,,,,8,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:5969b8fb-a1be-4530-a1b2-c45bb5e443fb,live_supabase,5969b8fb-a1be-4530-a1b2-c45bb5e443fb,시금치 후무스,기타,mfds:3285,,,public_api,,,,,,9,5,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:be60162c-2097-4f01-998e-bd6f9b45d89e,live_supabase,be60162c-2097-4f01-998e-bd6f9b45d89e,클로－바,후식,mfds:3688,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:b67ea61b-4754-4da4-a1b6-21779c70793c,live_supabase,b67ea61b-4754-4da4-a1b6-21779c70793c,매생이조랭이떡국,국&찌개,mfds:743,,,public_api,,,,,,9,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:8099fc6a-fbcf-4711-bde3-556666175f2a,live_supabase,8099fc6a-fbcf-4711-bde3-556666175f2a,문어핫바,후식,mfds:744,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:2b910242-24a6-45f7-8ef7-b33ab8276eaf,live_supabase,2b910242-24a6-45f7-8ef7-b33ab8276eaf,매실장아찌와 과매기구이,반찬,mfds:745,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:fd6ec6d2-e058-41e3-b95d-439ceae253fc,live_supabase,fd6ec6d2-e058-41e3-b95d-439ceae253fc,자색고구마호떡,후식,mfds:747,,,public_api,,,,,,10,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:c9f5ae80-1b2c-4159-93c3-37098d30a4ed,live_supabase,c9f5ae80-1b2c-4159-93c3-37098d30a4ed,김치밥그라탕,밥,mfds:748,,,public_api,,,,,,9,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:25d7172f-5063-4729-9f95-643ac3244ccb,live_supabase,25d7172f-5063-4729-9f95-643ac3244ccb,누룽지굴죽,밥,mfds:749,,,public_api,,,,,,8,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:cee25079-d2ce-4887-bf39-1df0f2819e10,live_supabase,cee25079-d2ce-4887-bf39-1df0f2819e10,콩비지완자탕,국&찌개,mfds:750,,,public_api,,,,,,15,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:ee1bf904-ca0f-48ec-a742-953cc4aecc5a,live_supabase,ee1bf904-ca0f-48ec-a742-953cc4aecc5a,멍게비빔밥,밥,mfds:761,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:8bc2673a-ddd8-4030-9cea-f1df093db137,live_supabase,8bc2673a-ddd8-4030-9cea-f1df093db137,돼지갈비구이와 백김치와인조림,반찬,mfds:751,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:9351f5c4-c414-403f-9194-852a09783f8b,live_supabase,9351f5c4-c414-403f-9194-852a09783f8b,오징어오곡밥순대,반찬,mfds:752,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:1558175b-d0ba-4944-a1e2-b6f079ea2bc5,live_supabase,1558175b-d0ba-4944-a1e2-b6f079ea2bc5,코다리 양념구이,반찬,mfds:753,,,public_api,,,,,,10,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:637cc3f0-03a8-4b23-9f65-4eae98765616,live_supabase,637cc3f0-03a8-4b23-9f65-4eae98765616,자색고구마찹쌀푸딩,후식,mfds:1121,,,public_api,,,,,,4,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:72cc688e-6851-4fd4-9707-04325d815ded,live_supabase,72cc688e-6851-4fd4-9707-04325d815ded,대구버섯구이,반찬,mfds:754,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:b91be7a8-8bfe-49ab-9c12-aae141067db2,live_supabase,b91be7a8-8bfe-49ab-9c12-aae141067db2,잔멸치땅콩볶음,반찬,mfds:755,,,public_api,,,,,,12,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:3ce1d42e-003c-466f-b577-ed1744343997,live_supabase,3ce1d42e-003c-466f-b577-ed1744343997,밥 샌드위치,일품,mfds:1016,,,public_api,,,,,,7,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:da5f050a-dc5a-4e8e-b1f8-0fde3690630c,live_supabase,da5f050a-dc5a-4e8e-b1f8-0fde3690630c,버섯을 넣은 가지 라자냐,일품,mfds:1017,,,public_api,,,,,,14,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:861b6a97-ec05-4c4c-bc7d-85ed1db45e02,live_supabase,861b6a97-ec05-4c4c-bc7d-85ed1db45e02,밤 라떼,후식,mfds:1127,,,public_api,,,,,,4,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:c1d551bc-07c2-45fe-bd85-9a9be90bb1c3,live_supabase,c1d551bc-07c2-45fe-bd85-9a9be90bb1c3,민들레무침,반찬,mfds:767,,,public_api,,,,,,7,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:0491c2a7-331b-4f43-96af-99b0f803c8cd,live_supabase,0491c2a7-331b-4f43-96af-99b0f803c8cd,쇠고기말이 쌈밥,밥,mfds:1020,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:7d1fbc9b-bcd1-4034-a199-7162f33d237c,live_supabase,7d1fbc9b-bcd1-4034-a199-7162f33d237c,스테이크 샐러드,반찬,mfds:1021,,,public_api,,,,,,10,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:6c1534ed-c03a-42e1-a977-de35dc26fd53,live_supabase,6c1534ed-c03a-42e1-a977-de35dc26fd53,씨앗죽,밥,mfds:1023,,,public_api,,,,,,7,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:b40f960d-9c3c-4018-91ab-9d4463de1c42,live_supabase,b40f960d-9c3c-4018-91ab-9d4463de1c42,오븐에 구운 또띠아 칩과 아보카도 딥,후식,mfds:1024,,,public_api,,,,,,8,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:80719a98-9afc-460a-845f-1b0169e62ed8,live_supabase,80719a98-9afc-460a-845f-1b0169e62ed8,참치 쇠고기 양상추 쌈,반찬,mfds:1026,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:0c46ab02-bedb-4413-82e9-2cb4d6f41cf1,live_supabase,0c46ab02-bedb-4413-82e9-2cb4d6f41cf1,치킨 쇠고기 땅콩소스 꼬치,반찬,mfds:1027,,,public_api,,,,,,9,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:121f16dd-971c-466f-b160-09b737b9a26d,live_supabase,121f16dd-971c-466f-b160-09b737b9a26d,커리향이 들어간 치킨샐러드 샌드위치,일품,mfds:1028,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:91cee68e-4b3c-45be-9db6-f4184e9a7b73,live_supabase,91cee68e-4b3c-45be-9db6-f4184e9a7b73,클럽 샌드위치,일품,mfds:1030,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:94401e1a-f296-48e0-b5d1-dbd837571a91,live_supabase,94401e1a-f296-48e0-b5d1-dbd837571a91,토마토 야채 오븐구이,반찬,mfds:1031,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:2c22c961-665a-489d-8501-6f2b802a277f,live_supabase,2c22c961-665a-489d-8501-6f2b802a277f,시금치비트무침,반찬,mfds:756,,,public_api,,,,,,6,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:f5d834d6-1cb1-4ce2-9b3b-fc46cb50ee9e,live_supabase,f5d834d6-1cb1-4ce2-9b3b-fc46cb50ee9e,해초탕수,반찬,mfds:757,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:3c242603-c3d6-4f8a-8408-b586fc9a8d0c,live_supabase,3c242603-c3d6-4f8a-8408-b586fc9a8d0c,호두떡볶이,반찬,mfds:759,,,public_api,,,,,,6,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:f6c866fe-4f7e-4357-af86-36e4a364966b,live_supabase,f6c866fe-4f7e-4357-af86-36e4a364966b,죽순콩나물밥,밥,mfds:760,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:4176a850-a937-4d13-82d1-ca18c34a90b1,live_supabase,4176a850-a937-4d13-82d1-ca18c34a90b1,키조개샤브샤브,국&찌개,mfds:762,,,public_api,,,,,,12,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:103ace74-d9c7-4ae4-954d-35b52b9eb0b7,live_supabase,103ace74-d9c7-4ae4-954d-35b52b9eb0b7,가자미쑥국,국&찌개,mfds:763,,,public_api,,,,,,7,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:382d1a3b-1f04-49bb-8de0-407c0017d695,live_supabase,382d1a3b-1f04-49bb-8de0-407c0017d695,달래바싹불고기,반찬,mfds:764,,,public_api,,,,,,7,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:5bbd9b45-61b0-48e4-941e-67bd6c9ff641,live_supabase,5bbd9b45-61b0-48e4-941e-67bd6c9ff641,오리고기곰피쌈,반찬,mfds:765,,,public_api,,,,,,8,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:effb3237-64b7-4c61-8a48-ca99f66f328c,live_supabase,effb3237-64b7-4c61-8a48-ca99f66f328c,바지락수제비볶음,반찬,mfds:766,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:b801d19b-9fcf-48df-bdbf-dc8ecf16a522,live_supabase,b801d19b-9fcf-48df-bdbf-dc8ecf16a522,취나물들깨무침,반찬,mfds:768,,,public_api,,,,,,7,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:6e641dd1-61e2-4a0d-91b4-44fee761b9cc,live_supabase,6e641dd1-61e2-4a0d-91b4-44fee761b9cc,토마토소박이,반찬,mfds:769,,,public_api,,,,,,7,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:b0e2b167-e5e9-4855-a0ef-3d8ca42091c4,live_supabase,b0e2b167-e5e9-4855-a0ef-3d8ca42091c4,풋마늘오징어김치,반찬,mfds:770,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:58696222-646d-4310-b847-27efb5b5cea8,live_supabase,58696222-646d-4310-b847-27efb5b5cea8,절편꽃말이떡,후식,mfds:771,,,public_api,,,,,,7,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:9ba68f5b-1d7f-46b4-9e6c-48622e2fa705,live_supabase,9ba68f5b-1d7f-46b4-9e6c-48622e2fa705,가지볶음,반찬,mfds:1034,,,public_api,,,,,,6,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:43e2386d-66d2-42ed-9c22-23541d9c26b7,live_supabase,43e2386d-66d2-42ed-9c22-23541d9c26b7,고등어 강정,반찬,mfds:1036,,,public_api,,,,,,12,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:0d2060dc-f3b2-47f2-8663-d0ab40c30a7e,live_supabase,0d2060dc-f3b2-47f2-8663-d0ab40c30a7e,꽃게볶음,반찬,mfds:1037,,,public_api,,,,,,12,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:538c8839-20a3-4f39-bf5e-942d0b2af910,live_supabase,538c8839-20a3-4f39-bf5e-942d0b2af910,다시마칩,후식,mfds:1038,,,public_api,,,,,,4,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:ab8a1d49-a5a7-4311-a978-307a2f2fa125,live_supabase,ab8a1d49-a5a7-4311-a978-307a2f2fa125,브로콜리 쇠고기 볶음,반찬,mfds:1039,,,public_api,,,,,,10,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:d9f93a9f-1903-4a1f-9d7a-82a04fe2702b,live_supabase,d9f93a9f-1903-4a1f-9d7a-82a04fe2702b,롤 삼계탕,국&찌개,mfds:777,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:49023a27-b04b-4bac-9ad4-e215bcd14348,live_supabase,49023a27-b04b-4bac-9ad4-e215bcd14348,새우살을 채운 두부 스프(미네스트로네),일품,mfds:1040,,,public_api,,,,,,14,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:aa94e301-b388-4c36-b3eb-40dc717679de,live_supabase,aa94e301-b388-4c36-b3eb-40dc717679de,시저 샐러드,반찬,mfds:1042,,,public_api,,,,,,17,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:27999394-356c-405c-8f79-adc64f1fc5fe,live_supabase,27999394-356c-405c-8f79-adc64f1fc5fe,연두부 무순 냉국,국&찌개,mfds:1043,,,public_api,,,,,,12,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:3283c001-ed17-4a04-93eb-0d3825b01334,live_supabase,3283c001-ed17-4a04-93eb-0d3825b01334,차가운 당근 수프,일품,mfds:1045,,,public_api,,,,,,10,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:b95eed14-4d65-4a4c-9e9a-b39ba1267fac,live_supabase,b95eed14-4d65-4a4c-9e9a-b39ba1267fac,태국식 불고기 샐러드,반찬,mfds:1046,,,public_api,,,,,,15,5,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:a8baf248-50b6-4123-b213-bbfd0ed1ee06,live_supabase,a8baf248-50b6-4123-b213-bbfd0ed1ee06,팽이버섯 야채볶음,반찬,mfds:1047,,,public_api,,,,,,6,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:a76b9784-57e6-4c7e-a4f9-4b1b5056c8ee,live_supabase,a76b9784-57e6-4c7e-a4f9-4b1b5056c8ee,딸기연두부쉐이크,후식,mfds:772,,,public_api,,,,,,4,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:fa36cd53-1180-4332-8e94-63c29382b398,live_supabase,fa36cd53-1180-4332-8e94-63c29382b398,봄주먹밥,밥,mfds:774,,,public_api,,,,,,16,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:c584e177-02ca-4d2f-8c86-35b4db7f1781,live_supabase,c584e177-02ca-4d2f-8c86-35b4db7f1781,깻잎장아찌롤,밥,mfds:776,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:1b4bf53a-e21b-4646-9054-715eb9295843,live_supabase,1b4bf53a-e21b-4646-9054-715eb9295843,효종갱(曉鍾羹),국&찌개,mfds:779,,,public_api,,,,,,7,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:92fe6118-776f-4b63-b55d-e6e3d8dc6ce6,live_supabase,92fe6118-776f-4b63-b55d-e6e3d8dc6ce6,갯벌의 여왕 모시조개의 달콤한 유혹,반찬,mfds:781,,,public_api,,,,,,12,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:a9e4597f-17fd-4f1c-b5fd-714dfcc02cd3,live_supabase,a9e4597f-17fd-4f1c-b5fd-714dfcc02cd3,감자냉채,반찬,mfds:808,,,public_api,,,,,,12,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:96ad1839-3ab9-40fc-8e73-d34ed55740e8,live_supabase,96ad1839-3ab9-40fc-8e73-d34ed55740e8,고구마 타락죽,밥,mfds:782,,,public_api,,,,,,8,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:a0af8278-a1b4-47b9-8e59-f52d254dda2c,live_supabase,a0af8278-a1b4-47b9-8e59-f52d254dda2c,먹골배 카레주먹밥,밥,mfds:1065,,,public_api,,,,,,8,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:eb925951-1eb7-46f4-bdfd-014ec1c1c7ff,live_supabase,eb925951-1eb7-46f4-bdfd-014ec1c1c7ff,두부 채소 볶음밥,밥,mfds:784,,,public_api,,,,,,15,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:41276c79-2fd9-4db3-9acb-01820b03e202,live_supabase,41276c79-2fd9-4db3-9acb-01820b03e202,건강 마늘 꿀환,후식,mfds:1049,,,public_api,,,,,,5,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:3fb7ec17-a5ac-4218-be99-5ebd9df15b77,live_supabase,3fb7ec17-a5ac-4218-be99-5ebd9df15b77,과일 샐러드 또띠아,후식,mfds:1051,,,public_api,,,,,,7,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:9b13cb7f-c8b2-4926-8a84-4df3669e4c5e,live_supabase,9b13cb7f-c8b2-4926-8a84-4df3669e4c5e,수박 화채,후식,mfds:1054,,,public_api,,,,,,5,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:61dfa259-9ef0-4545-8b91-22ff4c6725af,live_supabase,61dfa259-9ef0-4545-8b91-22ff4c6725af,레몬 들깨 소스를 품은 떡꼬치,후식,mfds:1056,,,public_api,,,,,,12,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:9f3783cf-4c56-43d2-bf5b-522d18b046ef,live_supabase,9f3783cf-4c56-43d2-bf5b-522d18b046ef,누룽지 요거트 파르페,후식,mfds:1057,,,public_api,,,,,,6,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:4e9389d3-6340-4019-959d-d9e0f7a3dd5c,live_supabase,4e9389d3-6340-4019-959d-d9e0f7a3dd5c,자색고구마 호떡,후식,mfds:1058,,,public_api,,,,,,10,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:3aaf4a6f-12ff-4b35-8717-274ae5934fbc,live_supabase,3aaf4a6f-12ff-4b35-8717-274ae5934fbc,청국장지짐 케일쌈밥,밥,mfds:1059,,,public_api,,,,,,8,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:8aaccf12-2439-4a35-9e3c-4216f41118d5,live_supabase,8aaccf12-2439-4a35-9e3c-4216f41118d5,현미 고구마 아란치니,일품,mfds:1075,,,public_api,,,,,,12,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:48879981-ccc1-4472-a579-5c194dd70cb0,live_supabase,48879981-ccc1-4472-a579-5c194dd70cb0,대추닭살리조또,밥,mfds:1064,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:ce17bb38-969a-40d0-bff0-ddc58d57ddb7,live_supabase,ce17bb38-969a-40d0-bff0-ddc58d57ddb7,마늘 불고기 덮밥,밥,mfds:1060,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:929eccc5-8794-4062-8694-3ba4abd9f0a2,live_supabase,929eccc5-8794-4062-8694-3ba4abd9f0a2,잡곡강정밥,밥,mfds:1061,,,public_api,,,,,,9,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:2bc5fa69-01c8-4207-a10c-5834549136a7,live_supabase,2bc5fa69-01c8-4207-a10c-5834549136a7,함박스테이크 볼 밥,밥,mfds:1062,,,public_api,,,,,,15,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:b7254ad6-aaa7-446d-849f-62da190f9b03,live_supabase,b7254ad6-aaa7-446d-849f-62da190f9b03,곤드레 밥버거,밥,mfds:1063,,,public_api,,,,,,24,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:b911f0e1-7420-4d57-a7d4-843f70cbc00d,live_supabase,b911f0e1-7420-4d57-a7d4-843f70cbc00d,신호등 통통이(어린이 곤약삼색주먹밥),밥,mfds:1066,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:ee25b37d-420e-4519-a6a3-3af37ffd5c8d,live_supabase,ee25b37d-420e-4519-a6a3-3af37ffd5c8d,양배추롤&참치두부쌈장,일품,mfds:1067,,,public_api,,,,,,14,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:3eef187c-2396-4409-97fb-ad090ec587d5,live_supabase,3eef187c-2396-4409-97fb-ad090ec587d5,유자 치킨 꿔바로우,반찬,mfds:1076,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:664568ce-ec0c-4594-93d6-d64e1efc63df,live_supabase,664568ce-ec0c-4594-93d6-d64e1efc63df,라비올리 크림소스,반찬,mfds:785,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:9efc62d0-1480-410c-a450-066b3f8cd3c1,live_supabase,9efc62d0-1480-410c-a450-066b3f8cd3c1,라비올리 토마토소스,반찬,mfds:786,,,public_api,,,,,,16,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:856c3dc8-bdae-4de2-924b-bcd9047eea43,live_supabase,856c3dc8-bdae-4de2-924b-bcd9047eea43,미역 조랭이 떡국,국&찌개,mfds:787,,,public_api,,,,,,8,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:20184b6f-de3c-4631-81bc-86fd2c3e1605,live_supabase,20184b6f-de3c-4631-81bc-86fd2c3e1605,버섯 리조또,밥,mfds:788,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:526db226-360d-4473-8d4a-4e27395aefb7,live_supabase,526db226-360d-4473-8d4a-4e27395aefb7,서리태 잣국수,일품,mfds:789,,,public_api,,,,,,8,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:6fe6394f-5f67-4869-b92c-108d67e11001,live_supabase,6fe6394f-5f67-4869-b92c-108d67e11001,쌈밥,밥,mfds:791,,,public_api,,,,,,19,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:e88a4d56-13c1-427c-ab83-9c6eeaa149a6,live_supabase,e88a4d56-13c1-427c-ab83-9c6eeaa149a6,영양밥,밥,mfds:792,,,public_api,,,,,,14,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
