recipeId,title,sourceCategory,categoryStatus,categoryId,ingredientCount,ingredientShape,matchedIngredientCount,unmatchedIngredientCount,stepCount,completeV2StepCount,sourceLinked,conversionStatus,blockers
53720132-592b-4578-b6ff-de3f878601eb,고구마두부스테이크,반찬,mapped,side,12,legacy_strings,0,12,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
104f550c-98c2-40a3-bdc3-f75678b8ccb7,닭가슴살카나페,반찬,mapped,side,8,legacy_strings,0,8,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
b569df11-25c7-4455-88e4-11e4c2aa9131,삼색꼬치구이,반찬,mapped,side,9,legacy_strings,0,9,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
2d02a2fa-a9e5-4c21-9d60-b742dc9d370c,꽁치채소말이,반찬,mapped,side,12,legacy_strings,0,12,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
b8114f6b-f53a-4900-a2de-81dcb373c973,차돌박이구이,반찬,mapped,side,9,legacy_strings,0,9,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
c6091f00-4faf-43d1-97b7-eeeb0e55145e,간장아귀찜,반찬,mapped,side,15,legacy_strings,0,15,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
92602d7d-e6a9-4fab-808d-e71e7b5a9186,견과류통삼겹살찜,반찬,mapped,side,23,legacy_strings,0,23,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
f1d3e384-51e8-4663-86cd-e2351e67e2d9,닭가슴살말이,반찬,mapped,side,14,legacy_strings,0,14,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
3e1e84e0-6d76-4bad-ba55-5707c145e66e,두부말이찜,반찬,mapped,side,13,legacy_strings,0,13,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
f06c88e0-0cb0-43c9-9020-4a83bdb12676,미나리명태찜,반찬,mapped,side,7,legacy_strings,0,7,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
404e97a9-6328-4178-b16b-eb89c039722c,불고기덮밥,밥,mapped,rice,16,legacy_strings,0,16,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
50ca8d0d-b59d-4322-8849-41f35f210923,바비큐리조또,밥,mapped,rice,15,legacy_strings,0,15,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
4572e5d7-f7b1-4e04-9748-5666f6e93874,간편콩국수,일품,mapped,other,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
3d1dbd71-2bac-4d70-9ee2-2677e1d97174,모듬해물찜,반찬,mapped,side,15,legacy_strings,0,15,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
50331920-8250-42cd-b00f-5306886ee314,크렌베리귀리밥,밥,mapped,rice,3,legacy_strings,0,3,5,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
eb35795b-e917-4c24-a155-4af7b1646796,블루베리냉스프,일품,mapped,other,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
004f5f36-a80d-4ed6-b1c2-0a41dab35c9a,토마토제철나물 샐러드,반찬,mapped,side,16,legacy_strings,0,16,5,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
e1fc6ba0-bf64-431c-91c3-cd36953f6aac,더덕얼갈이겉절이,반찬,mapped,side,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
7d8722dd-a313-44ba-a65b-8e8ab1f77ade,브로콜리스프,일품,mapped,other,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
23de44a1-d254-401f-be9f-128ac0f01825,초계샐러드,반찬,mapped,side,13,legacy_strings,0,13,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
124e4a00-dae4-4ec8-b036-27244de81642,토마토맑은장국,국&찌개,unresolved,,6,legacy_strings,0,6,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
f065667d-bc0b-493b-af61-0a797335d6d0,매생이찰범벅,밥,mapped,rice,7,legacy_strings,0,7,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
56b9b20f-6ad5-41fe-aee5-54d95c13e09c,통삼겹맥적구이,반찬,mapped,side,15,legacy_strings,0,15,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
c7dd4c76-1654-4ffb-bb59-df83f3f05d34,닭가슴살샌드스테이크,반찬,mapped,side,16,legacy_strings,0,16,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
b730d58c-a181-4eef-92d6-b5bccd0f6388,치즈리조또,밥,mapped,rice,7,legacy_strings,0,7,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
86a056db-1678-4e5f-a175-fd8df3ff04c6,가지말이샐러드,반찬,mapped,side,13,legacy_strings,0,13,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
a782a6e6-1065-4bb5-8e28-6c5d8738073b,유자등갈비구이,반찬,mapped,side,15,legacy_strings,0,15,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
c98f5304-e84c-427c-84b1-64f28dff492e,실곤약팟타야,일품,mapped,other,9,legacy_strings,0,9,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
f509c137-2b35-40df-8542-b07c459880a7,닭고기라이스롤,반찬,mapped,side,15,legacy_strings,0,15,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
04ff0eea-0d79-4fe8-a564-04cb379afa79,깐풍파스타,일품,mapped,other,18,legacy_strings,0,18,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
197c5785-c485-4ef6-ab81-5d8098417830,닭강정,반찬,mapped,side,15,legacy_strings,0,15,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
4f8f4d36-c2c8-48c9-ba78-61d2cb71a4b4,소고기꼬치구이,반찬,mapped,side,17,legacy_strings,0,17,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
e601bb74-dc5c-42ce-a81f-624a2e21c23a,황태볶음면,일품,mapped,other,17,legacy_strings,0,17,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
60fc9610-1bb7-4b2e-aeda-06435061fe49,토마토덮밥,밥,mapped,rice,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
95b20a70-0b5c-482a-a0f2-d0c4c810e4a6,표고크림파스타,일품,mapped,other,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
53a8be44-2b02-4bf1-8a0e-72ef735263cc,떡갈비통치미국수,일품,mapped,other,18,legacy_strings,0,18,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
0b5ad5aa-c147-436e-bd9c-381ac8c991c9,백김치닭살샐러드,반찬,mapped,side,14,legacy_strings,0,14,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
4074ec6f-8778-4890-9d60-18624fa8964f,단호박크림파스타,일품,mapped,other,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
ceb34a7d-e282-48f5-964e-15aec6f63dc1,견과편수,반찬,mapped,side,14,legacy_strings,0,14,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
7384ecf6-1cc7-42cc-9508-855a1fdaac85,바지락실곤약파스타,일품,mapped,other,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
cd2a2be6-518d-4d31-8746-4fded9739e58,황태리조또,밥,mapped,rice,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
cbb2031c-5dc5-4040-b7dd-05a23ea36353,깻잎애호박찜,반찬,mapped,side,7,legacy_strings,0,7,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
e2e4a22f-90c6-4e9c-86e4-cf0db49548d4,녹차와 대추밀전병,반찬,mapped,side,13,legacy_strings,0,13,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
adbbee02-d425-48c0-be7b-1f26bc78db4e,단호박 된장매쉬와 해물굴림만두,일품,mapped,other,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
e9cab3e2-3241-44ff-b35d-9e1675e10055,닭순대,반찬,mapped,side,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
388b310d-3ad8-41a6-9430-e09298d5a93e,도라지 유자청생채,반찬,mapped,side,8,legacy_strings,0,8,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
11006fab-d712-42e0-a37a-d5a235a67862,우무오미자냉화채,후식,mapped,dessert,4,legacy_strings,0,4,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
874bde7f-173e-4f88-8241-ccfe2e2e5026,돼지고기 숙주덮밥,밥,mapped,rice,14,legacy_strings,0,14,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
75d9208b-5ddb-4bb7-bd8a-a64aea979d88,두부스테이크,일품,mapped,other,14,legacy_strings,0,14,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
1179ea50-b326-4b40-8c75-2cd5a902a6f0,들깨곤약수제비,일품,mapped,other,7,legacy_strings,0,7,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
472a7d08-e33d-48a8-a29a-10f5a13d1261,먹물소스를 곁들인 토마토피클,반찬,mapped,side,12,legacy_strings,0,12,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
a2d2030d-8934-4d26-bfd3-43e18320d138,레몬크림콩다식,후식,mapped,dessert,7,legacy_strings,0,7,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
1b667522-1854-4a22-b8fe-69e92529dfe9,과일겨자채,반찬,mapped,side,13,legacy_strings,0,13,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
8076d5b0-ee2c-4aae-9ce6-398cac1ad501,묵은지고등어와 새우말이꼬치,반찬,mapped,side,15,legacy_strings,0,15,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
d72ae3fa-9bdd-455e-bde2-99db371f5069,버섯배추말이,반찬,mapped,side,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
079e5070-0acc-402a-a1a5-d1604e75969c,봄날의 연못,반찬,mapped,side,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
ee5f1ed9-d07c-413a-ba9a-7ed0e899df71,새우보리죽 고등어스테이크,일품,mapped,other,12,legacy_strings,0,12,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
ae426620-4f51-4ad5-baee-42c85855227a,산나물 유부초밥,밥,mapped,rice,9,legacy_strings,0,9,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
a1193dd9-7adb-4af2-921c-b9ab30e0cbfb,잣소스새송이볶음,반찬,mapped,side,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
f73c571b-728b-430d-b21d-5857c1f0d3cb,삼삼한 롤,반찬,mapped,side,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
125bdeaf-c326-48e7-8172-6bdf4bf64a9d,삼색채소 냉파스타,일품,mapped,other,13,legacy_strings,0,13,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
153c0995-d92b-43b8-8a72-2ea2ccc8eb76,콩가루비빔밥,밥,mapped,rice,17,legacy_strings,0,17,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
925c2993-7cfc-4b5f-b524-58c0c3b4ef35,소금없는 초밥,밥,mapped,rice,14,legacy_strings,0,14,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
1a50016f-39ab-481d-b5af-6d761339bd44,포도호두스무디,후식,mapped,dessert,4,legacy_strings,0,4,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
e66b9fe7-4ac8-4347-82c5-f0f6e4f71d81,콜라비물김치,반찬,mapped,side,12,legacy_strings,0,12,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
5713bae1-a020-4cb6-a3b7-3897ea259bc0,고구마라떼,후식,mapped,dessert,6,legacy_strings,0,6,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
0bcd3171-e180-4209-b3e3-9667574487a9,홍시곶감화채,후식,mapped,dessert,5,legacy_strings,0,5,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
e7811509-d163-478b-be1c-32351fbfbf33,오징어채소말이와 치킨양념소스,반찬,mapped,side,8,legacy_strings,0,8,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
6b7522da-7e95-4556-bb60-86ac78ecb2d7,옥수수감자샐러드,반찬,mapped,side,8,legacy_strings,0,8,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
744bb42f-d313-4e35-a63d-dbdee949ec02,홍합 쌀옹심이국,국&찌개,unresolved,,16,legacy_strings,0,16,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
7a409f02-94f9-4a9a-938f-10e5d2a162e6,찬밥김치달걀찜,반찬,mapped,side,8,legacy_strings,0,8,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
86740661-5ec9-4f79-9888-98a9de9b9f9b,꼬막떡꼬치구이,반찬,mapped,side,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
be52db6f-c3d1-49fd-b5a1-efa548639d89,물파래콩전,반찬,mapped,side,9,legacy_strings,0,9,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
1a2f4fea-868a-458a-a3b8-9285d7de62c4,카스텔라케이크와 해독주스,후식,mapped,dessert,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
6de1bdc9-54c3-4717-ac3f-0640a83026f0,토마토김치,반찬,mapped,side,14,legacy_strings,0,14,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
6b0054ae-e43f-4aa4-b550-b38793eb6c48,닭가슴살스튜,반찬,mapped,side,12,legacy_strings,0,12,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
99c24a47-30f8-41a1-83c0-f517860f21c1,가지겉절이,반찬,mapped,side,13,legacy_strings,0,13,5,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
97120d0a-9587-47a6-9ff1-8dd0fee178a9,주꾸미보양샐러드,반찬,mapped,side,14,legacy_strings,0,14,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
7181f9f4-f0d5-437d-b24a-4758a806e08d,저염 동치미,반찬,mapped,side,11,legacy_strings,0,11,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
575f2b70-c00a-45ee-b1dc-cc899df8c5e8,장어수육구이,반찬,mapped,side,7,legacy_strings,0,7,5,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
a79401ef-ab22-4494-a9dc-c3c869677d48,울금해초밥,밥,mapped,rice,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
9d536127-389e-4d0a-b3a4-30a8918af583,미역줄기두부무침,반찬,mapped,side,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
fec9b2fd-6e9a-41d5-907d-570635ee71ca,맑은육개장,국&찌개,unresolved,,15,legacy_strings,0,15,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
eec1e553-d619-439c-862e-f6af3056440c,전복내장밥,밥,mapped,rice,12,legacy_strings,0,12,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
41158d1b-f6ff-4128-9990-ed3be74ed877,코다리 뿌리채소 들깨탕,국&찌개,unresolved,,19,legacy_strings,0,19,6,0,false,needs_structural_normalization,category_unresolved|missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
974601dd-a68b-4b54-9a64-f1e293895737,카레감자전,반찬,mapped,side,9,legacy_strings,0,9,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
bb820cf3-54ca-4213-a779-47fa2d896c34,두부채소샐러드,반찬,mapped,side,10,legacy_strings,0,10,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
3ca3a3a2-4054-417f-8610-1e31c8c45b56,더덕비트물김치,반찬,mapped,side,9,legacy_strings,0,9,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
9b3b4f0b-f964-484b-8fec-62da7bfa9fa5,초코치즈크림케이크,후식,mapped,dessert,12,legacy_strings,0,12,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
a52e1232-59ee-44de-9db7-d898a3b7758f,둥지튀김,반찬,mapped,side,14,legacy_strings,0,14,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
e7b34382-4041-4780-8e8f-60e3ecf3b964,연어허브스테이크,반찬,mapped,side,14,legacy_strings,0,14,6,0,false,needs_structural_normalization,missing_or_invalid_difficulty|missing_servings|missing_total_time|source_ledger_missing|beginner_review_missing|legacy_ingredient_strings_need_editor_parse|step_v2_fields_missing
